         1          1         14
         1          1         16
         1          1         28
         1          1         88
         2          2          2
         2          2          6
         2          2         47
         2          2         49
         2          2        115
         3          3          0
         3          3         18
         3          3         26
         3          3         72
         3          3        119
         4          4         15
         4          4         16
         4          4         23
         4          4         67
         4          4         77
         4          4         87
         5          5         12
         5          5         34
         5          5         38
         5          5         56
         5          5         67
         5          5         74
         5          5         86
         5          5         88
         5          5         97
         5          5        110
         5          5        115
         5          5        116
         5          5        117
         6          6         14
         6          6         28
         6          6         54
         6          6         57
         6          6         74
         6          6         90
         6          6         91
         6          6        110
         7          7          3
         7          7         13
         7          7         18
         7          7         23
         7          7         26
         7          7         37
         7          7         39
         7          7         56
         7          7         57
         7          7        116
         7          7        118
         8          8         18
         8          8         29
         8          8         34
         8          8         67
         8          8         70
         8          8         91
         8          8        108
         8          8        110
         9          9         15
         9          9         32
         9          9         60
         9          9        102
        10         10          8
        10         10         11
        10         10         15
        10         10         21
        10         10         37
        10         10         38
        10         10         60
        10         10         76
        11         11         15
        11         11         34
        11         11         41
        11         11         60
        11         11         86
        12         12         14
        12         12         15
        12         12         30
        12         12         38
        12         12         60
        12         12         85
        12         12         99
        12         12        102
        12         12        111
        12         12        117
        13         13          0
        13         13         24
        13         13         91
        14         14         18
        14         14         39
        14         14        102
        15         15          3
        15         15          5
        15         15         13
        15         15         14
        15         15         30
        15         15         31
        15         15         48
        15         15         56
        15         15        101
        15         15        108
        15         15        110
        15         15        112
        16         16          1
        16         16          2
        16         16         18
        16         16         20
        16         16         32
        16         16         57
        16         16         62
        16         16         78
        16         16         97
        16         16        111
        16         16        115
        17         17          6
        17         17         11
        17         17         21
        17         17         28
        17         17         42
        17         17         48
        17         17         49
        17         17         61
        17         17         64
        17         17         91
        17         17        119
        18         18          1
        18         18          4
        18         18         60
        19         19         19
        19         19         30
        19         19         39
        19         19         44
        19         19         46
        19         19         54
        19         19        117
        20         20          5
        20         20         20
        20         20         30
        20         20         90
        20         20         99
        20         20        105
        20         20        113
        20         20        117
        21         21          0
        21         21          6
        21         21         16
        21         21         30
        21         21         60
        21         21         67
        21         21         70
        21         21         78
        21         21         81
        21         21        108
        21         21        110
        21         21        112
        21         21        116
        21         21        118
        22         22          6
        23         23         18
        23         23         19
        23         23         23
        23         23         30
        23         23         52
        23         23         60
        23         23        108
        23         23        113
        24         24         42
        24         24         67
        24         24         72
        24         24         78
        24         24         81
        24         24         94
        24         24         99
        24         24        101
        25         25          1
        25         25         18
        25         25         20
        25         25         29
        25         25         63
        25         25         89
        25         25        117
        26         26          1
        26         26         14
        26         26         18
        26         26         20
        26         26         21
        26         26         30
        26         26         47
        26         26         70
        27         27         30
        27         27         32
        27         27         35
        27         27         41
        27         27         56
        27         27         63
        27         27         99
        27         27        111
        28         28         39
        28         28         60
        28         28        107
        28         28        110
        28         28        116
        28         28        117
        29         29          6
        29         29         34
        29         29         47
        29         29         48
        29         29         56
        29         29         70
        29         29         86
        29         29         94
        29         29        100
        29         29        115
        30         30         12
        30         30         14
        30         30         46
        30         30         72
        30         30         77
        30         30         86
        30         30        110
        30         30        111
        31         31          1
        31         31         10
        31         31         34
        31         31         56
        31         31         70
        31         31         83
        31         31        102
        31         31        103
        32         32         16
        32         32         18
        32         32         28
        32         32         30
        32         32         34
        32         32         37
        32         32        111
        33         33         28
        33         33         43
        33         33         63
        33         33         86
        33         33        100
        33         33        108
        33         33        110
        33         33        116
        34         34         19
        34         34         20
        34         34         81
        34         34         94
        34         34        111
        35         35          3
        35         35         18
        35         35         19
        35         35         26
        35         35         51
        35         35         67
        35         35         85
        35         35         91
        35         35        101
        36         36          4
        36         36         13
        36         36         68
        36         36         94
        36         36        110
        37         37          1
        37         37          4
        37         37          6
        37         37          8
        37         37         26
        37         37         57
        37         37         67
        37         37         77
        37         37         91
        37         37         97
        37         37         98
        37         37        113
        37         37        118
        38         38         14
        38         38         29
        38         38         34
        38         38         46
        38         38         67
        38         38         68
        38         38        102
        39         39          2
        39         39         16
        39         39         34
        39         39         46
        40         40         24
        40         40         25
        40         40         29
        40         40         41
        40         40         81
        40         40         92
        40         40        118
        41         41         11
        41         41         16
        41         41         56
        41         41         67
        41         41         75
        41         41         83
        41         41         87
        41         41         91
        41         41         97
        41         41         99
        41         41        110
        42         42          5
        42         42         18
        42         42         30
        42         42         43
        42         42         44
        42         42         49
        42         42         71
        42         42        110
        43         43          1
        43         43         21
        43         43         41
        43         43         56
        43         43         60
        43         43         77
        43         43         84
        43         43        117
        44         44         18
        44         44         26
        44         44         30
        44         44         34
        44         44         60
        45         45          5
        45         45         33
        45         45         39
        45         45         42
        45         45         67
        45         45         91
        46         46          6
        46         46         12
        46         46         18
        46         46        117
        47         47         14
        47         47         60
        47         47         89
        47         47        111
        47         47        112
        48         48         44
        48         48         48
        48         48         57
        48         48         85
        48         48         99
        49         49         19
        49         49         48
        49         49         54
        50         50          6
        50         50         31
        50         50         34
        50         50         46
        50         50         49
        50         50         56
        50         50         72
        50         50         85
        50         50         87
        51         51         46
        51         51         48
        51         51         91
        51         51        119
        52         52          4
        52         52          5
        52         52         14
        52         52         16
        52         52         28
        52         52         30
        52         52         38
        52         52         49
        53         53          1
        53         53         29
        53         53         30
        53         53         99
        53         53        101
        53         53        117
        54         54          1
        54         54         20
        54         54         89
        55         55          0
        55         55          1
        55         55          2
        55         55         12
        55         55         15
        55         55         24
        55         55         37
        55         55         46
        55         55         50
        55         55         54
        55         55         81
        55         55        101
        55         55        102
        56         56          5
        56         56         11
        56         56        103
        57         57         34
        57         57         67
        57         57         72
        57         57         74
        57         57         78
        57         57         90
        57         57        100
        57         57        110
        58         58         14
        58         58         30
        58         58         56
        58         58         67
        58         58        111
        59         59          6
        59         59         12
        59         59         18
        59         59         26
        59         59         30
        59         59         75
        59         59         85
        59         59         91
        59         59         98
        59         59        111
        60         60          2
        60         60         15
        60         60         39
        60         60         44
        60         60         61
        60         60         66
        60         60        110
        61         61          1
        61         61         35
        61         61         41
        61         61         47
        61         61         48
        61         61         49
        61         61         70
        61         61         74
        61         61         85
        61         61        106
        61         61        111
        62         62          3
        62         62         34
        62         62         67
        62         62         79
        62         62        116
        63         63         30
        63         63         42
        63         63         67
        64         64         16
        64         64         18
        64         64         19
        64         64         20
        64         64         29
        64         64         30
        64         64         31
        64         64         60
        64         64         77
        64         64         78
        64         64         94
        64         64         99
        64         64        108
        64         64        111
        64         64        115
        64         64        117
        65         65         32
        66         66          0
        66         66         14
        66         66         19
        66         66         44
        66         66         56
        66         66         70
        66         66        117
        67         67          6
        67         67         14
        67         67         18
        67         67         31
        67         67         34
        67         67         39
        67         67         61
        67         67         75
        67         67         77
        67         67         86
        67         67         90
        67         67        102
        67         67        113
        67         67        115
        67         67        116
        68         68          1
        68         68         14
        68         68         23
        68         68         28
        68         68         33
        68         68         50
        68         68         51
        68         68         56
        68         68         60
        68         68         72
        68         68         74
        68         68         86
        68         68         91
        69         69          5
        69         69         12
        69         69         81
        69         69         86
        69         69         87
        69         69        101
        69         69        103
        69         69        108
        69         69        111
        69         69        116
        70         70         14
        70         70         20
        70         70         34
        70         70         37
        70         70         46
        70         70         56
        70         70         57
        70         70         61
        70         70         63
        70         70         84
        70         70         86
        70         70        108
        70         70        113
        71         71          0
        71         71          5
        71         71         26
        71         71         34
        71         71         98
        72         72          0
        72         72         15
        72         72         18
        72         72         31
        72         72         42
        72         72         49
        72         72         57
        72         72         60
        72         72         91
        72         72        116
        73         73         37
        73         73         42
        73         73         74
        74         74         13
        74         74         30
        74         74         59
        74         74         60
        74         74         99
        74         74        101
        74         74        110
        74         74        111
        75         75          2
        75         75          3
        75         75         12
        75         75         18
        75         75         44
        75         75         56
        75         75        111
        76         76         14
        76         76         29
        76         76         68
        76         76         94
        76         76         99
        76         76        103
        76         76        110
        76         76        118
        77         77          2
        77         77         19
        77         77         42
        77         77         56
        77         77         57
        77         77         67
        77         77         77
        77         77         98
        78         78         12
        78         78         32
        78         78         34
        78         78         48
        78         78         67
        78         78         72
        78         78         86
        78         78        103
        78         78        108
        78         78        115
        78         78        118
        78         78        119
        79         79         19
        79         79         33
        79         79         46
        79         79        108
        79         79        117
        80         80         14
        80         80         44
        80         80         98
        80         80        110
        81         81          1
        81         81          2
        81         81         20
        81         81         43
        81         81         72
        81         81         78
        82         82         14
        82         82         16
        82         82         31
        82         82         32
        82         82         41
        82         82         49
        82         82         60
        82         82         70
        82         82        110
        83         83          0
        83         83          6
        83         83         18
        83         83         22
        83         83         56
        83         83         60
        83         83         67
        83         83         70
        83         83        111
        84         84         14
        84         84         28
        84         84         33
        84         84        100
        84         84        108
        84         84        110
        84         84        116
        85         85         12
        85         85         13
        85         85         19
        85         85         23
        85         85         30
        85         85         32
        85         85         85
        85         85         91
        85         85         94
        85         85         99
        85         85        117
        86         86          1
        86         86          2
        86         86          4
        86         86         12
        86         86         14
        86         86         15
        86         86         16
        86         86         18
        86         86         19
        86         86         28
        86         86         41
        86         86         44
        86         86         49
        86         86         50
        86         86         87
        86         86         91
        86         86        108
        86         86        116
        87         87          6
        87         87         14
        87         87         26
        87         87         29
        87         87         56
        87         87         60
        87         87         99
        87         87        102
        87         87        111
        87         87        117
        88         88          1
        88         88          6
        88         88         42
        88         88         53
        88         88         60
        88         88         75
        88         88         83
        88         88         99
        89         89         15
        89         89         18
        89         89         30
        89         89         34
        89         89         56
        89         89         70
        89         89         83
        89         89         86
        89         89         91
        89         89        100
        89         89        113
        90         90         18
        90         90         60
        90         90         93
        90         90        108
        90         90        115
        91         91          4
        91         91         10
        91         91         18
        91         91         26
        91         91         32
        91         91         50
        91         91         56
        91         91         86
        91         91         91
        91         91        102
        92         92         16
        92         92         19
        92         92         30
        92         92         34
        92         92         86
        92         92         99
        93         93         26
        93         93         30
        93         93         72
        93         93        113
        94         94          4
        94         94         19
        94         94         34
        94         94         38
        94         94         44
        94         94         77
        95         95         30
        95         95         32
        95         95         72
        96         96         14
        96         96         28
        96         96         43
        96         96         62
        96         96         66
        96         96        108
        97         97          1
        97         97         15
        97         97         30
        97         97         34
        97         97         56
        97         97        101
        97         97        111
        97         97        115
        98         98          0
        98         98          5
        98         98         34
        98         98         98
        98         98        110
        99         99          0
        99         99          4
        99         99         14
        99         99         19
        99         99         30
        99         99         43
       100        100          8
       100        100         14
       100        100         29
       100        100         34
       100        100         35
       100        100         46
       100        100         48
       100        100         87
       100        100        100
       100        100        111
       101        101         12
       101        101         14
       101        101         19
       101        101         28
       101        101         31
       101        101         67
       101        101         75
       101        101         85
       101        101        101
       102        102         19
       102        102         37
       102        102         38
       102        102         43
       102        102         47
       102        102         60
       102        102         67
       102        102         78
       102        102         87
       102        102         94
       102        102        102
       102        102        113
       103        103          2
       103        103          4
       103        103         16
       103        103         18
       103        103         32
       103        103         37
       103        103         43
       103        103         47
       103        103         56
       103        103         60
       103        103         67
       103        103         78
       103        103         86
       103        103         87
       103        103         94
       103        103        101
       103        103        102
       103        103        113
       104        104         26
       104        104         32
       104        104         39
       104        104         56
       104        104        112
       105        105         14
       105        105         60
       105        105         66
       105        105         69
       105        105        100
       105        105        118
       106        106         10
       106        106         19
       106        106         20
       106        106         43
       106        106         56
       106        106        114
       107        107          1
       107        107          4
       107        107         14
       107        107         19
       107        107         36
       107        107         63
       107        107         88
       107        107        101
       107        107        111
       108        108          0
       108        108         11
       108        108         18
       108        108         34
       108        108         48
       108        108         91
       108        108        117
       109        109          3
       109        109         31
       109        109         40
       109        109         57
       109        109         63
       109        109         86
       109        109        116
       110        110         11
       110        110         67
       110        110         91
       111        111          3
       111        111         12
       111        111         16
       111        111         18
       111        111         78
       111        111         89
       112        112         11
       112        112         30
       112        112         34
       112        112         42
       112        112         46
       112        112         57
       112        112         98
       112        112        115
       112        112        117
       113        113         49
       113        113         60
       113        113         72
       113        113         86
       113        113        103
       113        113        114
       114        114          1
       114        114          5
       114        114         24
       114        114         30
       114        114         66
       114        114         70
       114        114         81
       114        114        103
       114        114        111
       115        115          6
       115        115          8
       115        115         11
       115        115         14
       115        115         42
       115        115         48
       115        115         60
       115        115         70
       115        115         89
       115        115        102
       115        115        110
       116        116          4
       116        116         16
       116        116         29
       116        116         60
       116        116         91
       116        116        110
       116        116        111
       117        117          5
       117        117         18
       117        117         60
       117        117         67
       117        117         72
       117        117         90
       117        117         93
       117        117         99
       117        117        112
       118        118          2
       118        118         57
       118        118         89
       118        118        116
       118        118        117
       119        119          1
       119        119          2
       119        119         19
       119        119         34
       119        119         49
       119        119         57
       119        119         60
       119        119         67
       119        119         93
       119        119        115
       120        120          0
       120        120          4
       120        120         24
       120        120         32
       120        120        100
       120        120        108
       120        120        115
       121        121         14
       121        121         30
       121        121         56
       122        122          5
       122        122         16
       122        122         30
       122        122         34
       122        122         46
       122        122         72
       122        122        108
       122        122        109
       123        123          2
       123        123         14
       123        123         20
       123        123         26
       123        123         33
       123        123         66
       123        123         85
       123        123        101
       123        123        115
       123        123        118
       124        124         10
       124        124         54
       124        124         98
       124        124        108
       125        125         56
       125        125         86
       125        125        108
       125        125        116
       125        125        117
       126        126         19
       126        126         31
       126        126         38
       126        126         39
       126        126         42
       126        126         78
       126        126         93
       126        126         98
       126        126        101
       126        126        110
       126        126        111
       127        127          6
       127        127         30
       127        127         38
       127        127         43
       127        127         86
       127        127         97
       127        127        117
       128        128         32
       128        128         54
       128        128         56
       128        128         75
       128        128        102
       128        128        115
       128        128        119
       129        129         34
       129        129         72
       129        129        111
       130        130          1
       130        130         44
       130        130         70
       130        130         84
       130        130         91
       131        131          0
       131        131          3
       131        131         21
       131        131         42
       131        131         46
       131        131        102
       131        131        108
       131        131        117
       132        132         18
       132        132         67
       132        132         91
       132        132        108
       132        132        116
       133        133          0
       133        133          6
       133        133         15
       133        133         32
       133        133         42
       133        133         50
       133        133         67
       133        133        116
       134        134          0
       134        134          1
       134        134          6
       134        134         18
       134        134         24
       134        134         34
       134        134         35
       134        134         51
       134        134         56
       134        134         91
       134        134        113
       134        134        115
       135        135          6
       135        135         44
       135        135         63
       135        135         86
       135        135        108
       135        135        117
       136        136          4
       136        136         14
       136        136         31
       136        136         60
       136        136        101
       136        136        111
       137        137          6
       137        137         11
       137        137         44
       137        137         49
       137        137         56
       137        137         85
       137        137         89
       137        137         93
       137        137         94
       138        138          4
       138        138         11
       138        138         39
       138        138         56
       138        138         67
       138        138         86
       138        138        110
       138        138        113
       139        139         35
       139        139         72
       139        139         91
       139        139        111
       140        140          1
       140        140          3
       140        140         14
       140        140         18
       140        140         19
       140        140         34
       140        140         54
       140        140         93
       140        140         99
       140        140        102
       140        140        108
       140        140        110
       140        140        117
       140        140        119
       141        141          1
       141        141          3
       141        141          6
       141        141         21
       141        141         30
       141        141         34
       141        141         39
       141        141         44
       141        141         67
       141        141         78
       141        141         99
       141        141        100
       141        141        116
       142        142         14
       142        142         21
       142        142         32
       142        142         56
       142        142         78
       143        143          2
       143        143         94
       143        143        101
       143        143        108
       144        144          0
       144        144         15
       144        144         24
       144        144         86
       144        144         94
       145        145         18
       145        145         49
       145        145        108
       145        145        117
       146        146          1
       146        146         33
       146        146         34
       146        146         98
       146        146         99
       146        146        100
       147        147          1
       147        147          5
       147        147         12
       147        147         18
       147        147         21
       147        147         26
       147        147         34
       147        147         38
       147        147         86
       147        147        102
       147        147        112
       148        148         12
       148        148         18
       148        148         35
       148        148         57
       148        148         79
       148        148         84
       148        148         91
       148        148        111
       148        148        118
       149        149         14
       149        149         18
       149        149         24
       149        149         26
       149        149         28
       149        149         32
       149        149         36
       149        149         48
       149        149         70
       149        149         81
       149        149         86
       149        149         94
       149        149         97
       149        149        110
       149        149        115
       150        150          7
       150        150         15
       150        150         19
       150        150         28
       150        150         42
       150        150         48
       150        150         63
       150        150         76
       150        150        100
       150        150        110
       151        151         18
       151        151         30
       151        151         32
       151        151         68
       151        151         93
       152        152         18
       152        152         26
       152        152         67
       152        152         86
       152        152        110
       153        153          5
       153        153         11
       153        153         16
       153        153         32
       153        153         34
       153        153         60
       153        153         86
       153        153         91
       153        153         99
       154        154          0
       154        154          6
       154        154         28
       154        154         70
       154        154         78
       154        154        100
       154        154        110
       155        155          4
       155        155         44
       155        155         56
       155        155        100
       155        155        111
       156        156          1
       156        156         14
       156        156         18
       156        156         56
       156        156         60
       156        156         77
       156        156         99
       156        156        111
       156        156        115
       157        157         15
       157        157         18
       157        157         30
       157        157         60
       157        157         98
       157        157        108
       157        157        116
       158        158          1
       158        158         32
       158        158         73
       158        158         77
       158        158         78
       158        158         87
       158        158        110
       159        159         14
       159        159         20
       159        159         28
       159        159         29
       159        159         31
       159        159         70
       159        159         82
       159        159         98
       159        159        115
       159        159        117
       160        160          6
       160        160         12
       160        160         16
       160        160         34
       160        160         49
       160        160         51
       160        160         79
       160        160         81
       160        160        108
       160        160        112
       161        161          0
       161        161         26
       161        161         28
       161        161         44
       161        161         93
       162        162         19
       162        162         56
       162        162        107
       162        162        116
       163        163          0
       163        163          1
       163        163          6
       163        163         13
       163        163         14
       163        163         28
       163        163         29
       163        163         56
       163        163         86
       163        163        100
       163        163        112
       164        164          8
       164        164         20
       164        164         34
       164        164         44
       164        164         46
       164        164         60
       164        164         62
       164        164         86
       164        164        110
       164        164        111
       165        165         88
       165        165        108
       165        165        110
       165        165        113
       166        166         11
       166        166         29
       166        166         40
       166        166         48
       166        166         67
       166        166         76
       166        166        113
       166        166        116
       167        167         32
       167        167         48
       167        167         60
       167        167        100
       167        167        110
       167        167        115
       167        167        116
       167        167        117
       168        168         30
       168        168         34
       168        168         49
       168        168         60
       168        168         67
       169        169          8
       169        169         14
       169        169         18
       169        169         22
       169        169         23
       169        169         36
       169        169        111
       170        170          8
       170        170         11
       170        170         18
       170        170         32
       170        170         33
       170        170         41
       170        170         78
       170        170         95
       171        171          6
       171        171         13
       171        171         14
       171        171         38
       171        171         60
       171        171         67
       171        171         72
       171        171         73
       171        171         75
       171        171        101
       171        171        103
       171        171        111
       171        171        116
       172        172         11
       172        172         16
       172        172         32
       172        172         60
       172        172        116
       172        172        117
       173        173          4
       173        173         18
       173        173         34
       173        173         50
       173        173         72
       173        173        111
       174        174         30
       174        174         33
       174        174         67
       174        174         78
       174        174         94
       174        174        107
       174        174        111
       174        174        115
       175        175         14
       175        175         66
       175        175         67
       175        175        102
       175        175        110
       175        175        111
       176        176          1
       176        176         37
       176        176         72
       176        176        117
       177        177         18
       177        177         34
       178        178          1
       178        178         19
       178        178         30
       178        178         49
       179        179          1
       179        179         16
       179        179         42
       179        179         48
       179        179        101
       179        179        103
       180        180         11
       180        180         28
       180        180         34
       180        180         67
       180        180         78
       180        180        119
       181        181         18
       181        181         63
       181        181         92
       181        181        103
       182        182         14
       182        182         16
       182        182         34
       182        182         67
       182        182         76
       182        182         86
       182        182         99
       182        182        108
       182        182        111
       183        183         13
       183        183         32
       183        183         87
       183        183        117
       184        184          4
       184        184         13
       184        184         34
       184        184         38
       184        184         42
       184        184         56
       184        184         76
